t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,mode,mode_label,turns
397768,-34.987888,4039,0,255,255,65535,0,raw_only,2
399022,-35.097912,0,0,255,255,65535,0,raw_only,2
400261,-35.207935,4029,0,255,255,65535,0,raw_only,2
401520,-35.317959,0,0,255,255,65535,0,raw_only,2
402768,-35.427982,74,0,255,255,65535,0,raw_only,2
404021,-35.538006,78,0,255,255,65535,0,raw_only,2
405261,-35.648029,83,0,255,255,65535,0,raw_only,2
406520,-35.758053,88,0,255,255,65535,0,raw_only,2
407768,-35.868076,94,0,255,255,65535,0,raw_only,2
409015,-35.9781,99,0,255,255,65535,0,raw_only,2
410261,-36.088123,106,0,255,255,65535,0,raw_only,2
411520,-36.198147,111,0,255,255,65535,0,raw_only,2
412768,-36.30817,117,0,255,255,65535,0,raw_only,2
414015,-36.418194,122,0,255,255,65535,0,raw_only,2
415261,-36.528217,3969,0,255,255,65535,0,raw_only,2
416520,-36.638241,3963,0,255,255,65535,0,raw_only,2
417768,-36.748264,3958,0,255,255,65535,0,raw_only,2
419021,-36.858288,3952,0,255,255,65535,0,raw_only,2
420260,-36.968311,0,0,255,255,65535,0,raw_only,2
421520,-37.078335,155,0,255,255,65535,0,raw_only,2
422767,-37.188358,160,0,255,255,65535,0,raw_only,2
424014,-37.298382,166,0,255,255,65535,0,raw_only,2
425260,-37.408405,171,0,255,255,65535,0,raw_only,2
426520,-37.518429,176,0,255,255,65535,0,raw_only,2
427767,-37.628452,180,0,255,255,65535,0,raw_only,2
429015,-37.738476,186,0,255,255,65535,0,raw_only,2
430262,-37.848499,190,0,255,255,65535,0,raw_only,2
431520,-37.958523,195,0,255,255,65535,0,raw_only,2
432768,-38.068546,201,0,255,255,65535,0,raw_only,2
434022,-38.17857,206,0,255,255,65535,0,raw_only,2
435261,-38.288593,3884,0,255,255,65535,0,raw_only,2
436520,-38.398617,3880,0,255,255,65535,0,raw_only,2
437768,-38.50864,3875,0,255,255,65535,0,raw_only,2
439022,-38.618664,3871,0,255,255,65535,0,raw_only,2
440261,-38.728687,0,0,255,255,65535,0,raw_only,2
441520,-38.838711,4095,0,255,255,65535,0,raw_only,2
442768,-38.948734,238,0,255,255,65535,0,raw_only,2
444016,-39.058758,242,0,255,255,65535,0,raw_only,2
445261,-39.168781,249,0,255,255,65535,0,raw_only,2
446520,-39.278805,253,0,255,255,65535,0,raw_only,2
447768,-39.388828,259,0,255,255,65535,0,raw_only,2
449016,-39.498852,263,0,255,255,65535,0,raw_only,2
450261,-39.608875,269,0,255,255,65535,0,raw_only,2
451520,-39.718899,273,0,255,255,65535,0,raw_only,2
452768,-39.828922,279,0,255,255,65535,0,raw_only,2
454016,-39.938946,286,0,255,255,65535,0,raw_only,2
455261,-40.048969,0,0,255,255,65535,0,raw_only,2
456520,-40.158993,3798,0,255,255,65535,0,raw_only,2
457768,-40.269016,3792,0,255,255,65535,0,raw_only,2
459016,-40.37904,3785,0,255,255,65535,0,raw_only,2
460261,-40.489063,3781,0,255,255,65535,0,raw_only,2
461520,-40.599087,320,0,255,255,65535,0,raw_only,2
462768,-40.70911,325,0,255,255,65535,0,raw_only,2
464021,-40.819134,331,0,255,255,65535,0,raw_only,2
465261,-40.929157,335,0,255,255,65535,0,raw_only,2
466520,-41.039181,341,0,255,255,65535,0,raw_only,2
467768,-41.149204,346,0,255,255,65535,0,raw_only,2
469016,-41.259228,352,0,255,255,65535,0,raw_only,2
470261,-41.369251,356,0,255,255,65535,0,raw_only,2
471529,-41.479275,362,0,255,255,65535,0,raw_only,2
472768,-41.589298,366,0,255,255,65535,0,raw_only,2
474015,-41.699322,0,0,255,255,65535,0,raw_only,2
475261,-41.809345,3721,0,255,255,65535,0,raw_only,2
476520,-41.919369,4095,0,255,255,65535,0,raw_only,2
477768,-42.029392,3711,0,255,255,65535,0,raw_only,2
479015,-42.139416,3707,0,255,255,65535,0,raw_only,2
480261,-42.249439,3701,0,255,255,65535,0,raw_only,2
481520,-42.359463,0,0,255,255,65535,0,raw_only,2
482768,-42.469486,404,0,255,255,65535,0,raw_only,2
484015,-42.57951,409,0,255,255,65535,0,raw_only,2
485261,-42.689533,413,0,255,255,65535,0,raw_only,2
486520,-42.799557,417,0,255,255,65535,0,raw_only,2
487768,-42.90958,421,0,255,255,65535,0,raw_only,2
489015,-43.019604,427,0,255,255,65535,0,raw_only,2
490261,-43.129627,433,0,255,255,65535,0,raw_only,2
491520,-43.239651,438,0,255,255,65535,0,raw_only,2
492767,-43.349674,444,0,255,255,65535,0,raw_only,2
494014,-43.459698,451,0,255,255,65535,0,raw_only,2
495260,-43.569721,3638,0,255,255,65535,0,raw_only,2
496528,-43.679745,3631,0,255,255,65535,0,raw_only,2
497767,-43.789768,0,0,255,255,65535,0,raw_only,2
499014,-43.899792,3621,0,255,255,65535,0,raw_only,2
500261,-44.009815,0,0,255,255,65535,0,raw_only,2
501520,-44.119839,485,0,255,255,65535,0,raw_only,2
502768,-44.229862,491,0,255,255,65535,0,raw_only,2
504015,-44.339886,496,0,255,255,65535,0,raw_only,2
505268,-44.449909,501,0,255,255,65535,0,raw_only,2
506520,-44.559933,508,0,255,255,65535,0,raw_only,2
507768,-44.669956,512,0,255,255,65535,0,raw_only,2
509016,-44.77998,517,0,255,255,65535,0,raw_only,2
510261,-44.890003,521,0,255,255,65535,0,raw_only,2
